,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,popularity
24,0.763,0.834,0,-7.765,1,0.0409,0.131,0.000369,0.407,0.748,100.107,audio_features,6aOSCY29taZVqa7YgUZJrY,spotify:track:6aOSCY29taZVqa7YgUZJrY,https://api.spotify.com/v1/tracks/6aOSCY29taZVqa7YgUZJrY,https://api.spotify.com/v1/audio-analysis/6aOSCY29taZVqa7YgUZJrY,217027,4,Tum Tum Goiaba,17
25,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,audio_features,69uxyAqqPIsUyTO8txoP2M,spotify:track:69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/tracks/69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/audio-analysis/69uxyAqqPIsUyTO8txoP2M,263787,4,Adventure of a Lifetime,79
26,0.891,0.805,8,-5.836,0,0.0898,0.329,0.0,0.277,0.967,95.045,audio_features,7G2XZhDNHo7SSDWSVxC0UT,spotify:track:7G2XZhDNHo7SSDWSVxC0UT,https://api.spotify.com/v1/tracks/7G2XZhDNHo7SSDWSVxC0UT,https://api.spotify.com/v1/audio-analysis/7G2XZhDNHo7SSDWSVxC0UT,146276,4,Terremoto,56
27,0.577,0.939,1,-1.352,0,0.108,0.0272,0.0,0.24,0.714,105.092,audio_features,3BDxv4ORzOpXAsa4lWVl4i,spotify:track:3BDxv4ORzOpXAsa4lWVl4i,https://api.spotify.com/v1/tracks/3BDxv4ORzOpXAsa4lWVl4i,https://api.spotify.com/v1/audio-analysis/3BDxv4ORzOpXAsa4lWVl4i,168613,4,(Fuck A) Silver Lining,54
28,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,audio_features,6v3KW9xbzN5yKLt9YKDYA2,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/tracks/6v3KW9xbzN5yKLt9YKDYA2,https://api.spotify.com/v1/audio-analysis/6v3KW9xbzN5yKLt9YKDYA2,190800,4,Señorita,82
29,0.658,0.572,3,-7.527,1,0.0304,0.214,0.0,0.125,0.741,92.011,audio_features,5U28PY9MekLyCBYtLHGQpe,spotify:track:5U28PY9MekLyCBYtLHGQpe,https://api.spotify.com/v1/tracks/5U28PY9MekLyCBYtLHGQpe,https://api.spotify.com/v1/audio-analysis/5U28PY9MekLyCBYtLHGQpe,231474,4,Meu Abrigo,70
30,0.777,0.812,2,-3.206,0,0.0598,0.0125,0.00233,0.0264,0.283,103.023,audio_features,2JVbZEpewmqNlSzmXJTx2E,spotify:track:2JVbZEpewmqNlSzmXJTx2E,https://api.spotify.com/v1/tracks/2JVbZEpewmqNlSzmXJTx2E,https://api.spotify.com/v1/audio-analysis/2JVbZEpewmqNlSzmXJTx2E,185105,4,Favela,56
31,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,289133,4,I Gotta Feeling,83
32,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,7fa9MBXhVfQ8P8Df9OEbD8,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,235545,4,Girls Like You (feat. Cardi B) - Cardi B Version,74
33,0.431,0.803,4,-4.459,1,0.0364,0.00167,0.0,0.331,0.309,147.048,audio_features,4ciwlQ4UYHUMj2wuH0ffw6,spotify:track:4ciwlQ4UYHUMj2wuH0ffw6,https://api.spotify.com/v1/tracks/4ciwlQ4UYHUMj2wuH0ffw6,https://api.spotify.com/v1/audio-analysis/4ciwlQ4UYHUMj2wuH0ffw6,246410,4,Thinking Of You,61
34,0.457,0.957,7,-3.026,1,0.1,0.000938,0.0,0.265,0.3,160.103,audio_features,5aJS6QDKNQBwXcy0302gdY,spotify:track:5aJS6QDKNQBwXcy0302gdY,https://api.spotify.com/v1/tracks/5aJS6QDKNQBwXcy0302gdY,https://api.spotify.com/v1/audio-analysis/5aJS6QDKNQBwXcy0302gdY,190320,4,Boom!,46
35,0.753,0.803,9,-3.737,1,0.0316,0.000938,0.0,0.101,0.853,126.017,audio_features,3ylFvJfARlPKxGWAJv6Bvf,spotify:track:3ylFvJfARlPKxGWAJv6Bvf,https://api.spotify.com/v1/tracks/3ylFvJfARlPKxGWAJv6Bvf,https://api.spotify.com/v1/audio-analysis/3ylFvJfARlPKxGWAJv6Bvf,196937,4,Hey Everybody!,50
36,0.62,0.694,6,-4.253,0,0.0261,0.0303,0.0,0.117,0.631,97.483,audio_features,1j5N75y26nH2l0uPa9JlKe,spotify:track:1j5N75y26nH2l0uPa9JlKe,https://api.spotify.com/v1/tracks/1j5N75y26nH2l0uPa9JlKe,https://api.spotify.com/v1/audio-analysis/1j5N75y26nH2l0uPa9JlKe,211448,4,O Sol,66
37,0.611,0.835,6,-4.107,1,0.139,0.167,0.0,0.107,0.672,102.023,audio_features,6PqUdUGS4h5aGY7YyEGXr8,spotify:track:6PqUdUGS4h5aGY7YyEGXr8,https://api.spotify.com/v1/tracks/6PqUdUGS4h5aGY7YyEGXr8,https://api.spotify.com/v1/audio-analysis/6PqUdUGS4h5aGY7YyEGXr8,179457,4,All The Lies,56
38,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,2YWjW3wwQIBLNhxWKBQd16,spotify:track:2YWjW3wwQIBLNhxWKBQd16,https://api.spotify.com/v1/tracks/2YWjW3wwQIBLNhxWKBQd16,https://api.spotify.com/v1/audio-analysis/2YWjW3wwQIBLNhxWKBQd16,176561,4,Lean On (feat. MØ & DJ Snake),77
39,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/tracks/0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/audio-analysis/0sKlV58cODrjxGFOyf9IXY,298120,4,The Way You Make Me Feel - 2012 Remaster,73
40,0.564,0.619,0,-6.258,1,0.0382,0.751,0.0,0.138,0.299,96.08,audio_features,5s2ydrmJOiPeZGx4S4X8Aw,spotify:track:5s2ydrmJOiPeZGx4S4X8Aw,https://api.spotify.com/v1/tracks/5s2ydrmJOiPeZGx4S4X8Aw,https://api.spotify.com/v1/audio-analysis/5s2ydrmJOiPeZGx4S4X8Aw,180000,4,Impasse - Ao Vivo,60
41,0.542,0.563,0,-7.446,1,0.0958,0.242,0.0,0.109,0.897,169.909,audio_features,0J6cINt02c8UQqDG7vLShY,spotify:track:0J6cINt02c8UQqDG7vLShY,https://api.spotify.com/v1/tracks/0J6cINt02c8UQqDG7vLShY,https://api.spotify.com/v1/audio-analysis/0J6cINt02c8UQqDG7vLShY,149728,4,Gelo,57
42,0.707,0.805,6,-6.159,0,0.0381,0.0745,1.54e-06,0.05,0.496,103.556,audio_features,1dtszdzCVn2zLPdDzTo1fI,spotify:track:1dtszdzCVn2zLPdDzTo1fI,https://api.spotify.com/v1/tracks/1dtszdzCVn2zLPdDzTo1fI,https://api.spotify.com/v1/audio-analysis/1dtszdzCVn2zLPdDzTo1fI,273427,4,Minha Paixão,20
43,0.49,0.951,2,-4.834,1,0.155,0.00427,0.00473,0.0845,0.175,168.027,audio_features,29sSy1NF9gICd2p32H17S5,spotify:track:29sSy1NF9gICd2p32H17S5,https://api.spotify.com/v1/tracks/29sSy1NF9gICd2p32H17S5,https://api.spotify.com/v1/audio-analysis/29sSy1NF9gICd2p32H17S5,245933,4,Worthy to Say,29
44,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,audio_features,1Ic9pKxGSJGM0LKeqf6lGe,spotify:track:1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/tracks/1Ic9pKxGSJGM0LKeqf6lGe,https://api.spotify.com/v1/audio-analysis/1Ic9pKxGSJGM0LKeqf6lGe,233173,4,All Apologies,74
45,0.642,0.744,6,-4.261,0,0.0493,0.22,0.0,0.102,0.348,120.091,audio_features,66toMgjEVAujGwyc1PEDvx,spotify:track:66toMgjEVAujGwyc1PEDvx,https://api.spotify.com/v1/tracks/66toMgjEVAujGwyc1PEDvx,https://api.spotify.com/v1/audio-analysis/66toMgjEVAujGwyc1PEDvx,198012,4,Próximo amor,50
46,0.663,0.771,0,-4.665,1,0.206,0.216,0.0,0.713,0.778,166.026,audio_features,0rUL7vUZmCKxB0gS83W3aM,spotify:track:0rUL7vUZmCKxB0gS83W3aM,https://api.spotify.com/v1/tracks/0rUL7vUZmCKxB0gS83W3aM,https://api.spotify.com/v1/audio-analysis/0rUL7vUZmCKxB0gS83W3aM,180921,4,Apaixonadinha - Ao Vivo,66
47,0.696,0.439,1,-8.77,0,0.055,0.0636,0.0,0.127,0.229,149.923,audio_features,2PgMUAn2bBpm8gz6yAXvVL,spotify:track:2PgMUAn2bBpm8gz6yAXvVL,https://api.spotify.com/v1/tracks/2PgMUAn2bBpm8gz6yAXvVL,https://api.spotify.com/v1/audio-analysis/2PgMUAn2bBpm8gz6yAXvVL,213320,4,Kills You Slowly,52
48,0.768,0.934,8,-2.533,1,0.0453,0.22,1.73e-06,0.0854,0.916,160.108,audio_features,7wMAgaPiKzTNxpDWu2BPfk,spotify:track:7wMAgaPiKzTNxpDWu2BPfk,https://api.spotify.com/v1/tracks/7wMAgaPiKzTNxpDWu2BPfk,https://api.spotify.com/v1/audio-analysis/7wMAgaPiKzTNxpDWu2BPfk,160640,4,Jenifer,49
49,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,audio_features,0hVXuCcriWRGvwMV1r5Yn9,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/tracks/0hVXuCcriWRGvwMV1r5Yn9,https://api.spotify.com/v1/audio-analysis/0hVXuCcriWRGvwMV1r5Yn9,219947,4,I Don't Care (with Justin Bieber),75
50,0.655,0.684,0,-5.18,1,0.0269,0.197,0.0036,0.278,0.27,110.037,audio_features,4nraNqonMyfc0U3o8VeXVu,spotify:track:4nraNqonMyfc0U3o8VeXVu,https://api.spotify.com/v1/tracks/4nraNqonMyfc0U3o8VeXVu,https://api.spotify.com/v1/audio-analysis/4nraNqonMyfc0U3o8VeXVu,174002,4,Ocean,63
51,0.608,0.729,1,-7.4,1,0.128,0.151,0.0,0.201,0.431,165.959,audio_features,7KdcbYcVF8LkQeQcTYOixJ,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,https://api.spotify.com/v1/tracks/7KdcbYcVF8LkQeQcTYOixJ,https://api.spotify.com/v1/audio-analysis/7KdcbYcVF8LkQeQcTYOixJ,181512,4,Vingança - Ao Vivo,61
52,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,audio_features,66w5OYw2ja8lnmaA3Ns0PU,spotify:track:66w5OYw2ja8lnmaA3Ns0PU,https://api.spotify.com/v1/tracks/66w5OYw2ja8lnmaA3Ns0PU,https://api.spotify.com/v1/audio-analysis/66w5OYw2ja8lnmaA3Ns0PU,281160,4,Heart-Shaped Box,59
53,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,audio_features,7ElF5zxOwYP4qVSWVvse3W,spotify:track:7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/tracks/7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/audio-analysis/7ElF5zxOwYP4qVSWVvse3W,201547,4,Break Your Heart,77
54,0.615,0.913,10,-5.077,0,0.0816,0.178,0.0,0.0773,0.45,129.944,audio_features,1SQGx4GPml33ywGdNDMuBg,spotify:track:1SQGx4GPml33ywGdNDMuBg,https://api.spotify.com/v1/tracks/1SQGx4GPml33ywGdNDMuBg,https://api.spotify.com/v1/audio-analysis/1SQGx4GPml33ywGdNDMuBg,188000,4,Gettin' Over You (feat. Fergie & LMFAO),46
55,0.374,0.456,6,-7.35,0,0.0368,0.104,0.000176,0.197,0.0763,135.643,audio_features,1RNtm45kw0hPMBz7gKiIYu,spotify:track:1RNtm45kw0hPMBz7gKiIYu,https://api.spotify.com/v1/tracks/1RNtm45kw0hPMBz7gKiIYu,https://api.spotify.com/v1/audio-analysis/1RNtm45kw0hPMBz7gKiIYu,436440,4,Everything's Not Lost - Includes Hidden Track 'Life Is For Living',58
56,0.704,0.859,5,-4.877,0,0.0996,0.0185,0.0,0.0215,0.926,105.115,audio_features,3Vo4wInECJQuz9BIBMOu8i,spotify:track:3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/tracks/3Vo4wInECJQuz9BIBMOu8i,https://api.spotify.com/v1/audio-analysis/3Vo4wInECJQuz9BIBMOu8i,217289,4,Finesse - Remix; feat. Cardi B,75
57,0.621,0.607,2,-7.599,1,0.0275,0.647,0.0,0.907,0.522,104.954,audio_features,3xkyU7QIK0vbJM73P7S5p8,spotify:track:3xkyU7QIK0vbJM73P7S5p8,https://api.spotify.com/v1/tracks/3xkyU7QIK0vbJM73P7S5p8,https://api.spotify.com/v1/audio-analysis/3xkyU7QIK0vbJM73P7S5p8,222427,4,Dois Caminhos (Mestre E Aprendiz) - Ao Vivo,21
58,0.451,0.671,11,-8.09,1,0.0484,0.0772,0.000249,0.928,0.516,73.23,audio_features,0tb2P692Je0bNOMt0i548z,spotify:track:0tb2P692Je0bNOMt0i548z,https://api.spotify.com/v1/tracks/0tb2P692Je0bNOMt0i548z,https://api.spotify.com/v1/audio-analysis/0tb2P692Je0bNOMt0i548z,249093,4,Amor Que Não Sai - Live,25
59,0.521,0.707,9,-7.301,1,0.0312,0.129,0.00316,0.175,0.351,95.329,audio_features,2hTbrjvtzS4SUdnt6pc5CH,spotify:track:2hTbrjvtzS4SUdnt6pc5CH,https://api.spotify.com/v1/tracks/2hTbrjvtzS4SUdnt6pc5CH,https://api.spotify.com/v1/audio-analysis/2hTbrjvtzS4SUdnt6pc5CH,353320,4,Serpente,47
60,0.759,0.605,7,-7.737,1,0.0433,0.156,0.0,0.694,0.64,121.049,audio_features,0mjAU3yKR1QnXnHtjGJqTM,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM,https://api.spotify.com/v1/audio-analysis/0mjAU3yKR1QnXnHtjGJqTM,158900,4,Rescue Me,70
61,0.336,0.602,4,-6.354,1,0.0325,0.0635,0.0,0.141,0.299,161.01,audio_features,5x5JM1BSB6vollcIzDocqT,spotify:track:5x5JM1BSB6vollcIzDocqT,https://api.spotify.com/v1/tracks/5x5JM1BSB6vollcIzDocqT,https://api.spotify.com/v1/audio-analysis/5x5JM1BSB6vollcIzDocqT,234520,4,The Climb,76
62,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,audio_features,3F9ByoUqu31xU0I3G5xfVg,spotify:track:3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/tracks/3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/audio-analysis/3F9ByoUqu31xU0I3G5xfVg,284373,4,Meet Me Halfway,75
63,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,audio_features,1MTQHCpraD4S8g5PAFKzoj,spotify:track:1MTQHCpraD4S8g5PAFKzoj,https://api.spotify.com/v1/tracks/1MTQHCpraD4S8g5PAFKzoj,https://api.spotify.com/v1/audio-analysis/1MTQHCpraD4S8g5PAFKzoj,269973,4,Behind Blue Eyes,75
64,0.439,0.941,8,-3.034,1,0.211,0.0497,0.0,0.21,0.607,170.149,audio_features,5vGtrfeMjb03aDHGDaIakG,spotify:track:5vGtrfeMjb03aDHGDaIakG,https://api.spotify.com/v1/tracks/5vGtrfeMjb03aDHGDaIakG,https://api.spotify.com/v1/audio-analysis/5vGtrfeMjb03aDHGDaIakG,185987,4,Blame It On My Youth,55
65,0.477,0.964,8,-2.459,1,0.096,0.000295,0.0,0.0763,0.597,92.065,audio_features,6XbmIuDxm4gWpVYoGg5DQX,spotify:track:6XbmIuDxm4gWpVYoGg5DQX,https://api.spotify.com/v1/tracks/6XbmIuDxm4gWpVYoGg5DQX,https://api.spotify.com/v1/audio-analysis/6XbmIuDxm4gWpVYoGg5DQX,190027,4,Where I Belong (feat. We The Kings),58
66,0.727,0.852,1,-4.682,1,0.0803,0.166,0.0,0.122,0.922,110.017,audio_features,1Spmq0UazGU6ovMIlGldZX,spotify:track:1Spmq0UazGU6ovMIlGldZX,https://api.spotify.com/v1/tracks/1Spmq0UazGU6ovMIlGldZX,https://api.spotify.com/v1/audio-analysis/1Spmq0UazGU6ovMIlGldZX,214652,4,Dumb Blonde (feat. Nicki Minaj),47
67,0.433,0.91,5,-4.326,1,0.0931,0.000528,0.00085,0.172,0.432,161.853,audio_features,5VLfWwZvV9zk368UJQEyyB,spotify:track:5VLfWwZvV9zk368UJQEyyB,https://api.spotify.com/v1/tracks/5VLfWwZvV9zk368UJQEyyB,https://api.spotify.com/v1/audio-analysis/5VLfWwZvV9zk368UJQEyyB,245000,4,The Other Side,42
68,0.496,0.863,9,-4.153,1,0.0381,0.0046,0.0,0.639,0.243,110.018,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,185587,4,Numb,87
69,0.728,0.617,5,-4.677,0,0.0431,0.454,0.0,0.104,0.251,125.987,audio_features,3DTq6oxUWv20TEKQO9IVF3,spotify:track:3DTq6oxUWv20TEKQO9IVF3,https://api.spotify.com/v1/tracks/3DTq6oxUWv20TEKQO9IVF3,https://api.spotify.com/v1/audio-analysis/3DTq6oxUWv20TEKQO9IVF3,201641,4,Crave (with Swae Lee),44
70,0.84,0.503,1,-5.132,0,0.0807,0.0734,0.0,0.0986,0.541,160.069,audio_features,6N46P4y6dlnrtAWWCaHu7O,spotify:track:6N46P4y6dlnrtAWWCaHu7O,https://api.spotify.com/v1/tracks/6N46P4y6dlnrtAWWCaHu7O,https://api.spotify.com/v1/audio-analysis/6N46P4y6dlnrtAWWCaHu7O,146425,4,My Baby,49
71,0.666,0.625,7,-6.506,1,0.0263,0.111,0.0,0.0763,0.297,121.898,audio_features,2ypP3sS3v5nwv49SKYrdC9,spotify:track:2ypP3sS3v5nwv49SKYrdC9,https://api.spotify.com/v1/tracks/2ypP3sS3v5nwv49SKYrdC9,https://api.spotify.com/v1/audio-analysis/2ypP3sS3v5nwv49SKYrdC9,260960,4,História Sem Fim,10
72,0.662,0.908,9,-4.339,1,0.0309,0.0157,4.49e-05,0.198,0.782,127.044,audio_features,0C8MKUf0FX8sBqzoBM16pk,spotify:track:0C8MKUf0FX8sBqzoBM16pk,https://api.spotify.com/v1/tracks/0C8MKUf0FX8sBqzoBM16pk,https://api.spotify.com/v1/audio-analysis/0C8MKUf0FX8sBqzoBM16pk,177394,4,Adrenalizou,57
73,0.783,0.84,1,-3.416,1,0.051,0.174,0.0,0.412,0.839,95.001,audio_features,6KuqAtoeVzxAYOaMveLNpH,spotify:track:6KuqAtoeVzxAYOaMveLNpH,https://api.spotify.com/v1/tracks/6KuqAtoeVzxAYOaMveLNpH,https://api.spotify.com/v1/audio-analysis/6KuqAtoeVzxAYOaMveLNpH,200480,4,Dura,72
74,0.512,0.463,4,-7.819,0,0.0285,0.0396,0.0,0.305,0.24,134.011,audio_features,0KR7jNki49r2qg7o8D2zIB,spotify:track:0KR7jNki49r2qg7o8D2zIB,https://api.spotify.com/v1/tracks/0KR7jNki49r2qg7o8D2zIB,https://api.spotify.com/v1/audio-analysis/0KR7jNki49r2qg7o8D2zIB,194200,3,Final Goodbye,36
75,0.378,0.846,8,-3.187,1,0.0417,0.00147,0.0,0.0905,0.387,180.27,audio_features,6Ous3W4YQyJIXmDq4CyHya,spotify:track:6Ous3W4YQyJIXmDq4CyHya,https://api.spotify.com/v1/tracks/6Ous3W4YQyJIXmDq4CyHya,https://api.spotify.com/v1/audio-analysis/6Ous3W4YQyJIXmDq4CyHya,216560,4,Crazy,52
76,0.84,0.873,9,-4.826,0,0.124,0.733,0.0,0.131,0.857,130.029,audio_features,2eyW06Y1JXCJypNibu8wNA,spotify:track:2eyW06Y1JXCJypNibu8wNA,https://api.spotify.com/v1/tracks/2eyW06Y1JXCJypNibu8wNA,https://api.spotify.com/v1/audio-analysis/2eyW06Y1JXCJypNibu8wNA,193094,4,Crush Blogueirinha,46
77,0.807,0.75,1,-3.627,1,0.128,0.4,1.97e-06,0.142,0.609,165.009,audio_features,0yRlBnNpN7soHqQVcg1Ece,spotify:track:0yRlBnNpN7soHqQVcg1Ece,https://api.spotify.com/v1/tracks/0yRlBnNpN7soHqQVcg1Ece,https://api.spotify.com/v1/audio-analysis/0yRlBnNpN7soHqQVcg1Ece,158133,4,Malévola,29
78,0.262,0.969,4,-4.675,1,0.0894,3.69e-06,0.00213,0.133,0.263,158.433,audio_features,3PyPpABRA2bTGhNwPd66H6,spotify:track:3PyPpABRA2bTGhNwPd66H6,https://api.spotify.com/v1/tracks/3PyPpABRA2bTGhNwPd66H6,https://api.spotify.com/v1/audio-analysis/3PyPpABRA2bTGhNwPd66H6,184040,4,Breed,66
79,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4,High Hopes,83
80,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,audio_features,3JA9Jsuxr4xgHXEawAdCp4,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,https://api.spotify.com/v1/tracks/3JA9Jsuxr4xgHXEawAdCp4,https://api.spotify.com/v1/audio-analysis/3JA9Jsuxr4xgHXEawAdCp4,219427,4,Just Can’t Get Enough,78
81,0.53,0.538,5,-6.672,1,0.0335,0.17,2.83e-06,0.248,0.288,148.051,audio_features,44ADyYoY5liaRa3EOAl4uf,spotify:track:44ADyYoY5liaRa3EOAl4uf,https://api.spotify.com/v1/tracks/44ADyYoY5liaRa3EOAl4uf,https://api.spotify.com/v1/audio-analysis/44ADyYoY5liaRa3EOAl4uf,233654,4,Slide Away,72
82,0.773,0.699,1,-5.982,0,0.0958,0.488,3.6e-06,0.0814,0.513,104.941,audio_features,4BiiOzZCrXEzHRLYcYFiD5,spotify:track:4BiiOzZCrXEzHRLYcYFiD5,https://api.spotify.com/v1/tracks/4BiiOzZCrXEzHRLYcYFiD5,https://api.spotify.com/v1/audio-analysis/4BiiOzZCrXEzHRLYcYFiD5,180120,4,Hope,66
83,0.746,0.787,4,-6.373,1,0.12,0.212,0.0,0.0669,0.607,95.005,audio_features,4wuCQX7JvAZLlrcmH4AeZF,spotify:track:4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/tracks/4wuCQX7JvAZLlrcmH4AeZF,https://api.spotify.com/v1/audio-analysis/4wuCQX7JvAZLlrcmH4AeZF,206187,4,Cross Me (feat. Chance the Rapper & PnB Rock),61
84,0.647,0.787,1,-4.767,1,0.0413,0.307,0.0,0.532,0.535,128.121,audio_features,1nVIlX3h3Ds9bH6JMQopIU,spotify:track:1nVIlX3h3Ds9bH6JMQopIU,https://api.spotify.com/v1/tracks/1nVIlX3h3Ds9bH6JMQopIU,https://api.spotify.com/v1/audio-analysis/1nVIlX3h3Ds9bH6JMQopIU,179722,4,quando a bad bater - ao vivo,51
85,0.593,0.916,11,-7.338,0,0.0931,0.0127,0.0,0.181,0.337,174.853,audio_features,1AqoyhSmuIsXK4QXEGZ9HI,spotify:track:1AqoyhSmuIsXK4QXEGZ9HI,https://api.spotify.com/v1/tracks/1AqoyhSmuIsXK4QXEGZ9HI,https://api.spotify.com/v1/audio-analysis/1AqoyhSmuIsXK4QXEGZ9HI,152867,4,Teleguiado - Ao Vivo Em São Paulo / 2018,42
86,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,Yellow,90
87,0.669,0.616,9,-15.981,1,0.0402,0.0361,0.0132,0.0629,0.824,139.523,audio_features,5CXuHc7GfGJOCMvMn3G4r7,spotify:track:5CXuHc7GfGJOCMvMn3G4r7,https://api.spotify.com/v1/tracks/5CXuHc7GfGJOCMvMn3G4r7,https://api.spotify.com/v1/audio-analysis/5CXuHc7GfGJOCMvMn3G4r7,254533,4,Train of Thought,45
88,0.922,0.922,1,-3.464,1,0.0488,0.266,0.18,0.0437,0.963,133.208,audio_features,3YkgiRmt9aNzfxXgcij7eY,spotify:track:3YkgiRmt9aNzfxXgcij7eY,https://api.spotify.com/v1/tracks/3YkgiRmt9aNzfxXgcij7eY,https://api.spotify.com/v1/audio-analysis/3YkgiRmt9aNzfxXgcij7eY,266773,4,Song Groove (a.k.a. Abortion Papers),39
89,0.894,0.551,1,-5.081,1,0.188,0.0509,0.0,0.106,0.779,130.017,audio_features,3wB81eGupHVv9W4mF9IsHh,spotify:track:3wB81eGupHVv9W4mF9IsHh,https://api.spotify.com/v1/tracks/3wB81eGupHVv9W4mF9IsHh,https://api.spotify.com/v1/audio-analysis/3wB81eGupHVv9W4mF9IsHh,158769,4,Facilita,43
90,0.817,0.757,6,-4.346,1,0.253,0.145,3.29e-05,0.0832,0.804,133.97,audio_features,7eiPStrJyImxzR9jumURZ3,spotify:track:7eiPStrJyImxzR9jumURZ3,https://api.spotify.com/v1/tracks/7eiPStrJyImxzR9jumURZ3,https://api.spotify.com/v1/audio-analysis/7eiPStrJyImxzR9jumURZ3,202013,4,Mueve,40
91,0.519,0.969,6,-2.34,0,0.0662,9.03e-05,0.0,0.111,0.48,77.011,audio_features,0Ldlex2J63L6Dop9Pk2Rz9,spotify:track:0Ldlex2J63L6Dop9Pk2Rz9,https://api.spotify.com/v1/tracks/0Ldlex2J63L6Dop9Pk2Rz9,https://api.spotify.com/v1/audio-analysis/0Ldlex2J63L6Dop9Pk2Rz9,242747,4,Bully,59
92,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,audio_features,1QV6tiMFM6fSOKOGLMHYYg,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,https://api.spotify.com/v1/tracks/1QV6tiMFM6fSOKOGLMHYYg,https://api.spotify.com/v1/audio-analysis/1QV6tiMFM6fSOKOGLMHYYg,237200,4,Poker Face,82
93,0.564,0.89,5,-4.286,1,0.107,0.0918,0.0,0.0819,0.636,180.112,audio_features,3cR5ZtQ4JqGj4VHBb1gvFf,spotify:track:3cR5ZtQ4JqGj4VHBb1gvFf,https://api.spotify.com/v1/tracks/3cR5ZtQ4JqGj4VHBb1gvFf,https://api.spotify.com/v1/audio-analysis/3cR5ZtQ4JqGj4VHBb1gvFf,189363,4,Hey DJ - Remix,61
